"a1 0" "a2 0" "a1 1" "a2 1" "a1 2" "a2 2" "a1 3" "a2 3" "a1 4" "a2 4" "a1 5" "a2 5" "a1 6" "a2 6" "a1 7" "a2 7" "a1 8" "a2 8" "a1 9" "a2 9" "a1 10" "a2 10" "a1 11" "a2 11" "a1 12" "a2 12" "a1 13" "a2 13" "a1 14" "a2 14" "a1 15" "a2 15" "a1 16" "a2 16" "a1 17" "a2 17" "a1 18" "a2 18" "a1 19" "a2 19" "a1 20" "a2 20" "a1 21" "a2 21"
0.0029199852378300564 0.0005756740658764515 0.00881220930701578 -0.00012133011142417492 -0.019075746353233444 -0.003406988809728416 -0.016677765698008374 0.006842254889501506 -0.004882527443806343 0.003763930688157107 -0.017814169892145574 0.007316534796409753 -0.03300929575522357 0.002225012239266333 -0.0028055547279454474 -0.0035290605584624326 0.014501240890643946 0.016557652477543275 -0.002564863525002986 0.003082594078012432 -0.011652622903943376 0.0069789981418147224 -0.0005239896190489348 0.011670945311846226 -0.030089089015416275 0.03237723183959915 -0.005756592234267643 0.0020896915322824003 0.0034329615571234945 -0.006396517112802762 0.00695057878953387 -0.007420427290632476 -0.03846694678097464 0.01650035908573839 0.016648880213304244 0.009825051089451706 0.03484708732356293 -0.052998945231448776 0.021990788591887352 -0.021118710040880728 -0.014540232173669577 0.00250017069250745 -0.004185413706271967 0.0016206487366724866
-0.037483211928205536 -0.0019559957178605447 0.002400369229350255 -0.001723388475843235 -0.007268563252455312 0.0027039828602163462 -0.0017129990788668065 0.00593852278139285 -0.024399025841602664 -0.02162734510277434 -0.0015102772885050217 0.0007918193592138233 -0.0008083565142853896 -0.004843503561528498 0.009959524815514176 0.012519483079769012 0.014311430999620747 -0.0024016336657717973 0.010978327252700778 -0.0023686655689832883 -0.02205339933463918 0.016076051576081805 0.0005842703175718554 -0.015661375107527024 -0.011917287652981182 -0.01972742915845004 0.0057488664148913704 0.004372832344690104 0.009076312524020037 0.0014380784436865111 0.01055835664255562 -0.008944254272505697 -0.01259101357512157 -0.017482470053652204 -0.0047190000818498985 0.0003413441206359936 0.016068484088921666 0.011885790169630591 -0.06497634152293495 -0.004935532188575733 -0.002781610222956139 0.0023560283878221937 0.028021257088006263 0.0034024704008784584
0.0038904421355365724 0.00035619874562598257 0.0019370731645837241 0.007972666162545702 -0.047806191817627325 0.011757898023820636 0.0010723895596016914 -0.005546472198707155 -0.0038235045385985934 0.002578549516139755 -0.014319805142103788 -0.0030937003920009152 -0.012753906341948515 0.0022175226322499967 -0.00162981581891629 -0.009011682203297264 0.02502072670230215 -0.00433267235698239 0.0056528601726083495 0.004309696406363496 -0.013171344369343087 0.004553158608792612 -0.06177516681288047 0.002048817476234076 0.0258824935383596 0.0047714279546460505 0.016461326714786364 -0.01264769834499106 -0.017910942400851015 -0.012830597162397674 -0.00585653160321476 -0.003081496702604931 0.04118355868357161 0.018558890432495194 -0.018317787669636224 -0.009692602675776249 -0.039605306084322035 0.009714317417737697 0.003510389760048211 -0.0015881690986365663 -0.004403666700840638 0.0054998570629196854 0.038303938765708874 -0.007472230876255256
-0.01774486956651096 0.0026858383367874676 0.01822832553169835 0.00031772054503172024 0.035446467546569806 -0.016537063582966288 -0.032050908050528466 -0.003693331689345143 0.01616754287245324 0.019046795910108452 0.004088665758607343 0.012967680296514463 -0.032618821231763226 -0.020321859858552633 0.002787197915895438 -0.006984213575863906 0.003750781665798305 0.0034571528091873085 -0.007958662093836107 0.0028538349105567485 -0.02107026281829522 -0.010157068160452185 -0.04547824070404262 0.0035251669185965466 -0.020560608612892727 0.006109061143795506 0.006357187829228879 -0.010266829283636833 -0.009011950753321825 0.0365365120175939 0.01062201873804999 0.0022482392948925956 -0.013154347285144662 0.005180208690625483 0.012445095577054584 0.006786632954363305 0.0368942289839694 -0.0026156882904507205 -0.009817105405498213 0.012469318440737212 0.010101203809235704 -0.00028035082030502016 -0.015200351049138474 0.012032652495060097
0.013780004965804036 0.002089799199758539 -0.013725905093892604 0.0013916457400825306 0.03137016133545855 0.014973373659119271 -0.006277588324440093 -0.0030708561007121364 -0.024127263578385225 0.00263926451014249 0.006005801546315254 -0.0038088642490789865 -0.015276967085154749 0.000298538747450731 -0.010297025447696293 -0.007977931659734688 -0.022241397545645896 0.0030725590983968396 0.013682023136959987 0.0013266646455082163 0.010437170302006566 0.003301472131271536 0.008451419902273626 0.02980166532244241 0.01744159940173188 0.03747671088046504 -0.05305355517747929 -0.02303693266255071 0.006117857632676513 -0.010010743040950341 -0.02423483018643377 0.0007892041857888878 -0.0030617478593852683 0.001280960400801039 0.019740502519436296 -0.0011347913003086777 0.007030454941653701 0.015367383717690584 0.004145218523381198 -0.01184779885949905 -0.022129566976322172 -0.017242165166580656 0.030455074501361923 -0.005825727664117775
-0.0037251832520839353 -0.0033284878692978696 -0.004271953088675034 0.007183292047346342 -0.0035715145885510465 0.006084672265056871 -0.03578543093389682 0.0075702835643692455 -0.002658873069685492 -0.016520289887638408 -0.0031022660879313282 -0.009604274502077324 0.021357029264802173 0.0018433413562066784 0.017930666662697874 -0.0009628880327234986 0.0023720902761801294 0.00576532511713939 0.00019241854495906136 0.0014550650770332272 0.01818781292324686 0.0004782036451760247 0.011571724371176663 -0.0021187137761194802 -0.006948244012280164 -0.02458031923975445 0.0034690853059795405 -0.022249011562391036 0.01048225967884986 -0.00429407669004544 0.016034350793994314 -0.0023195518485571876 -0.017193880205842272 0.013469754676055726 -0.008095928701107903 -0.007348937158527753 -0.007719984512208337 -0.008529125736775367 -0.09411253329814015 -0.027431396024706477 -0.006951818030643307 7.280864090687457e-05 0.03166193099461078 -0.0038011598076227626
-0.01504222655551161 -0.013819467569045075 0.014810372574303647 -0.025345865618604642 0.024052968963625163 -0.000251781096264767 -0.0034496353850658216 -0.026310567848985743 0.007827239931139315 -0.000534299899467353 -0.00802177350951532 0.006038403559514187 0.00026061295223850015 -0.011727269578033486 0.0028637852048133865 -0.0022455491737435073 0.0074552067611840175 -0.0024756483994283597 -0.00043231889055466886 -0.006581768778797098 -0.007911605343659298 0.00567651153149307 -0.046768645184182944 -0.013064013306989402 -0.036145668230304864 -0.02586197598673812 0.010756037246893974 -0.003162198335475482 -0.0015680849271705521 0.0024867797319822068 -0.011127778662948135 -0.0031838345467251005 0.019803774583335643 0.0055881400084519675 0.014232778675369068 0.00543212239963043 -0.00029827660996988075 -0.007859850148557978 -0.03797656948521556 -0.010929043665407596 -0.048422657083294164 0.009317419663554257 -0.03181493171852661 -0.0001743524265947319
0.002595712474901462 -0.004406222057741061 0.014910564631196324 -0.004082985709983487 0.001932970506079243 -0.031225614211149867 0.008178693325542679 -0.008961302823299646 -0.010011501574007521 -0.0035251400814350353 -0.0041111031699133955 0.01130972894686609 -0.013911659842453312 0.00013998846203107298 0.005940123962265801 0.0002935064476691187 -0.012398924204470144 -0.00695116246758497 -0.0013693260148957805 0.009868433921278095 -0.009538224189791713 -0.007225536447462777 0.0013710578844330175 0.002158819894124407 0.068254223355332 -0.02235506779817522 0.018703428294195343 0.010895239084759683 -0.0023082630274339905 -0.010804873470827862 -0.017679972219680293 0.004770479592726587 0.003043368312165852 0.0017395731848639099 -0.02096845895617821 0.008169993643915035 0.034283497640783506 0.018434837181982935 0.011649557909796536 -0.0020774291306884674 -0.0009282800208251052 0.00024341992134059242 -0.023447128458931703 -0.0075695979079849285
-0.00527710546507343 0.0016241119143514838 0.014614266914040278 -0.006013933434044963 -0.009138600323434085 0.012022609036968251 0.011263467674238725 -0.03830563109068307 0.030206115511605833 0.008428927511439702 -0.004980379958539721 0.000832370850768678 0.030611420455086243 -0.026067404892529088 -0.009850184512602802 -0.010354963861683946 -0.01190789455689705 -0.001379372657846038 -0.015955228852265538 -0.007988386607226656 0.0016457373680797524 -0.009291911945164192 0.006391328739526958 0.011500028852016378 0.04617821266537542 -0.006212768708091455 -0.043877302273295046 -0.0031856515852913343 0.02661250221833806 0.0010303092575522491 -0.002292281432351494 0.0038741041704486055 0.014995164307006042 0.007224310915567106 0.018919484082743892 0.00048780995443839775 0.07353852836969761 -0.0030764955590820682 0.01608125002247487 0.008142187792264468 -0.027287244240423957 0.010434258378684521 0.006524629038470103 0.010759731905649226
0.016298930045652596 -0.002742384473812959 0.0307049150442996 -0.00663322124732543 0.007367065690452519 -0.027152227764592578 0.03711726793089682 -0.0064614883501026305 -0.030555944022838566 0.010557323045330337 0.007582159592815918 -0.006917172752267788 -0.021788953105042412 -0.0101288275820759 0.01070371883752748 -0.005846528653268402 -0.03155132205546516 -0.009471722931246668 0.005629063266858461 0.007265835838132958 -0.007517431313400507 0.007559889730891529 0.0520237657097743 0.023869678942438712 0.01467937815861299 0.0008428332756107585 -0.03043920702106732 0.0028685040892438697 -0.011067983742866137 -8.697120482155523e-05 -0.015653214407351766 -0.0013875203920669646 0.014379425783654297 0.015525197198744744 0.020238731279507267 0.00308514908476115 -0.017744855912354307 0.004661426832128625 -0.00016442855846437361 -0.01542968418404295 -0.026916554688767975 -0.004481626591112702 0.004341834947759674 -0.0231467703838409
-0.015089465321440306 0.0033960924927818005 -0.02982337624561404 0.002999810586030835 0.013872431180436512 -0.011958095921423224 0.008229974337456276 -0.011164778553072272 -0.0479473147698799 -0.007700958684464635 -0.003773771594190341 0.004771057765070018 -0.000562549069184476 -0.009490298563957514 -0.015752961597019357 -0.0061548500477485455 -0.005459390387420583 0.01838155089401791 -0.009866724771239744 -0.002223714840368874 -0.0794705598860243 -0.0007949983724474343 -0.010733740193794486 0.0010669182334850803 0.049650364373648864 0.008064666467382665 -0.01854853042541241 -0.011784126138084964 0.023329866530408052 -0.01886683993479112 0.004413824191791334 0.006433753430007902 0.0024785715555731866 -0.005706993193415572 -0.008005617553462853 0.005239077891916948 -0.029668213063498587 0.02636561598055675 -0.0029236881839887624 -0.0010878633393623582 0.009422134574023364 -0.01120980318154342 -0.001746025763059242 -0.001685566018559057
-0.006762188692809684 0.007494419324429931 0.015252890540230397 -0.016321683641392058 0.008955997909323513 -0.013575821887815533 -0.018279014270171087 0.0055175972895531835 -0.0027408998588389025 0.011716445842693149 0.010896490441716963 -0.003557111897151474 -0.037006463639217495 -0.03883067405069012 -0.006295883692957368 0.0046440400114096565 -0.004049133159686054 0.009523956710308354 0.002433641311431999 -0.005876551002314044 -0.00763719918469952 -0.005299219024779538 -0.01034193287187491 -0.002433077436338763 0.0313100172854524 0.020317002376849937 -0.012877264096246592 0.006274984903816622 0.003517631161888788 0.004995523792055507 -0.007831964757993743 0.00017648687151192107 0.016406186470973867 -0.007815621391206094 -0.0014914705533469914 -0.019685934868066936 -0.02084452488722069 0.004615373536384835 0.018611176123565585 0.016479083563348446 0.005501814841726996 -0.005327278153553071 0.0026722993768541338 0.005476682728001128
-0.004446967473619241 0.009941100871677884 -0.033705371867031486 0.008315916569534898 -0.010025303697786555 0.018190932568985272 -0.04618566711218643 -0.0007629855644582321 0.016793484879904955 0.010416903980014654 -0.004544075258989422 -0.004407101409512076 -0.015844183767538503 -0.006080387530336228 -0.015964393089057997 0.0054506501695636336 0.015439221189760505 -0.0034559956747795264 -0.0038114612626555765 0.0018798298587486423 -0.004229594545820743 -0.0010888219398182705 -0.013368532266393512 -0.03735052395242319 -0.009528600658154909 0.0011982978201794578 0.012268801629570003 -0.018275024902268476 0.01685282811175025 -0.00891585466373431 0.004540291787408874 0.000932394589528151 -0.02417373874398617 0.010354212663613504 0.003383721939782679 0.0035395910419012853 0.003158660954862112 -0.0012732859466278502 0.08951411864600554 0.013959692385789178 -0.020171493499706025 -0.0030465741564310376 -0.027632006071569636 -0.010997634690108688
-0.0017569351367286267 -0.006648419120224102 0.010456194874190498 0.0056006995028490296 0.048441197069683396 -0.0019262019962689864 -0.005248923450041247 0.01969893214028398 0.008477694327699042 0.009786278470805125 -0.0023173762621302918 0.009902557454003588 -0.01741267519619456 -0.011412105602231505 0.005074886547926876 -0.0013128812700507859 -0.019174271427127056 -0.0024156971497099225 0.012531316030185178 0.0037028472507244807 0.006752009473034384 -0.009475570612258951 -0.009440317985093483 -0.027926254131311935 0.13677984761293652 -0.0022901761117778054 -0.05243326694722614 0.012268560365157444 -0.005193294717598579 0.0033375194701169156 -0.006655649328555621 -0.00574257487175703 0.015180005256192097 -0.002389148813021001 0.015647212960369757 -0.01010628082529284 0.028939231293915683 0.0019170928712667356 0.006277311748963413 0.003182252866524575 -0.005914139744899005 -0.005647043910944612 -0.01812951888975193 0.003693957139982382
-0.021836184076143194 -0.01381667836906184 0.022491541649421232 0.0010015103836770907 0.0147687195410072 -0.02109988340903191 -0.003936112069512269 -0.008428874880530464 0.028715576855927974 -0.013014497421164848 0.00029558229541533425 0.011892442248308103 0.0004873141126183813 -0.013174876232320602 0.019938206404810675 0.004419981803531887 0.0454233059719327 0.0020918669172965273 -0.0016459777088886933 -0.0004132231360097371 -0.03373000442785933 -0.0011518795521812137 -0.0007954213678161147 0.005230283480130545 0.03740785017676505 0.0017194854508905172 0.057262358527611995 -0.057734403793438735 0.010902589783356094 -0.013996480236889866 -0.01658424668041769 0.0026577591877899394 -0.018011684304149 -0.010873696485799106 0.010307238096197017 -0.01231932053052823 0.0193786356968365 0.0021343712619389258 -0.009660659392127194 0.009825561360756026 0.0032472997678846334 -0.0047465548512811324 -0.0032820724423436917 0.0019948368746328473
-0.0036389882247892112 0.022364950106451908 0.026051029912764694 -0.0035867300385128958 0.006107971305109227 -0.0006400633368555532 -0.009337534152201041 0.007024228975889817 -0.02223756400029776 -0.005640012861102283 -0.012051811293991337 -0.0027196647449537646 -0.01899449708748916 0.003482956297741346 0.004526454680737226 -0.008244542081430582 -0.018510126844670922 -0.005103777397316013 -0.0090729803185318 0.008004087139566593 -0.007655474772557545 0.022488682803426863 -0.050773001507490485 -0.013129237849203054 -0.07169122772013717 0.0026482658955011306 0.015303372514860277 -0.001103791524130225 0.022401171075709332 0.009342703282176438 0.012089679466149233 -0.0024812951038329857 -0.01757381718485723 0.0030188989539700027 -0.0003900710168473105 -0.007713017436918229 0.0008500349484428754 0.005876493616086549 0.015979713967202203 -0.006904938906814679 0.02045206340777433 -0.008692330593034776 0.013008357925964487 0.0002556471621732141
-0.01641106477085197 -0.028474102252349188 -0.002696458010344721 0.0101069449793145 0.038084327095221596 0.009505634806475094 -2.0145200705860952e-05 0.007316829957176939 0.0029506712739097653 -0.0032487770216714754 0.0009237228748989686 0.007043632472181871 0.012047793878074298 0.008010980469221505 0.003955304034079845 0.00435318962997582 -0.003832283541332767 0.003254301114275896 -0.010513189154574562 -0.0007833270602198714 0.01675181544602345 0.011983257746544297 0.005281334086396609 0.0022621776320867174 -0.018368180290845585 0.0004630731325501865 0.011354637048131392 0.017238726458355436 0.009338438204745255 -0.005518821148613776 0.04079840724092242 -0.009183282060731188 -0.025829111211397596 0.02238356045849176 0.020175827355912345 -0.013480450761651757 -0.047771392446891756 -0.009357214813327956 -0.008502984298902592 -0.022036316136418356 0.0017390565227394525 0.0038064245252435887 -0.0022082423349901723 0.010824874558189099
-0.022005369128316993 0.0013092070092238198 -0.025928881205388665 -0.0004350574639050582 0.0017052416546866067 -0.02271222482911301 -0.022270076545379103 0.01112940309351005 0.006756887225361614 0.012495706967906283 -0.009883681989186162 0.001105870172675781 0.008888069429071074 -0.0053485572278137525 0.0065927295206994205 0.005124483372502435 -0.01322230962347852 0.003601124358766427 -0.005101226881385165 -0.0055710720853742205 -0.009802712208764117 -0.006600965583711813 0.018996677339313248 -0.022066137964542754 -0.030290779348451972 0.019717025273645404 0.021601462221133138 -0.01589631118334704 0.023455745771356878 0.003428286865662166 -0.004536167360022082 -0.0061163052401716645 0.0018590752632403713 0.01603785891699317 -0.0020657749141094394 0.002583689997368308 -0.024049934867745926 0.004149118892910678 0.03352878430117561 -0.00760139298185346 0.00716529267895505 -0.006792076161126671 0.009643488236914669 -0.0083686230406152
0.02074051697514208 -0.008602636740797493 -0.017840629852152783 0.0030769972697912854 0.026366329925965926 -0.021465638248986063 0.011475401179934003 -0.012323225647900834 -0.0012231050884956083 0.007830062426271217 0.00663432091652405 -0.0019442875916602126 0.04012852506938125 -0.015371203373362346 0.019437318136292195 -0.02093527471376805 0.019589558503515896 0.010981010794906947 0.008265072316599694 -0.0071842938829087735 -0.029752780753221533 0.0311676068677641 0.04530440004733299 -0.021811529481757914 0.034379122790780474 -0.022491619233451717 0.01861942411352638 0.018382591195174575 -0.020624976089838817 0.008829508864631918 0.019620427115033562 0.005796128967279659 -0.05226686744699994 0.040228779782142884 -0.0017034199132866187 -0.005073594044528754 0.009696157178654094 0.015963084570609517 -0.0005127287411922534 -0.018586850296014517 0.0064945599033115345 -0.007476813997771221 0.04973496420962034 -0.017315396088742947
-0.01978143137462883 -0.001962435548660086 0.02578697129275075 0.006617971233413649 -0.01246489396633403 -0.002060149911050339 0.008399667798167918 0.0013074073952448826 -0.018958208375111897 -0.01020740104940475 0.01677844312423781 0.003565105375634981 -0.028295210747124006 -0.015229380631770836 -0.007346260765141381 -0.012347989465831353 -0.004748102805530442 -0.002599448031215951 -0.005364093610796752 -0.0003150985488579582 0.009593442846417421 0.006553458665919329 -0.018166240401027628 0.002687331340493687 -0.0013919229628616492 0.0020502313613164347 0.018049223044364113 -0.005006105743742365 -0.01866942318146898 0.005247014501069814 -0.014878919237288818 -0.0011541939593175707 -0.03951875005597042 -0.001892417910391766 -0.015476679481143242 -0.0068112959430612205 0.02784515251374596 -0.020538736845179192 0.012452898214174227 -0.013435683216165756 0.004837590736658067 0.0010321233807714667 -0.01690220804064616 -0.0001209002769121811
-0.014360655367483977 0.0027986083425919073 -0.01854117801842615 0.022949932341332465 0.013024978086985998 -0.0013158053422262798 0.009653868279655569 0.003110098369130981 -0.001372903205252472 -0.0092917988894568 0.00042934190560191564 0.010580031500309117 0.09556039808649847 -0.03234415086737587 0.0020514978218829317 0.0007809232705715672 0.015658025920534977 0.002042453002015135 0.02578862959901778 0.004335436260389087 -0.0003001084918696215 -0.014918899092895604 -0.0219045354574636 0.0007252378920590274 -0.0014198109346588595 0.000971836236754737 -0.002477358854660906 -0.006528796463091785 -0.006699377661546369 0.013340870572391004 -0.007188479241589806 -0.003732552269511518 0.04664010388431272 9.92082439555196e-05 0.018609270469807836 -0.0022695251979240375 -0.004331882510339884 0.0020959091955101614 -1.2000224207222309e-05 -0.01214179403703655 -0.004369177033368253 -0.0060165926448902275 -0.0005946127456363298 0.013327824718326933
