"a1 0" "a2 0" "a1 1" "a2 1" "a1 2" "a2 2" "a1 3" "a2 3" "a1 4" "a2 4" "a1 5" "a2 5" "a1 6" "a2 6" "a1 7" "a2 7" "a1 8" "a2 8" "a1 9" "a2 9" "a1 10" "a2 10" "a1 11" "a2 11" "a1 12" "a2 12" "a1 13" "a2 13" "a1 14" "a2 14" "a1 15" "a2 15" "a1 16" "a2 16" "a1 17" "a2 17" "a1 18" "a2 18" "a1 19" "a2 19" "a1 20" "a2 20" "a1 21" "a2 21"
0.004741661831232015 -0.0018691551195268502 0.010445747103958132 0.006616774034614837 -0.013114604625393827 -0.01772162812185488 -0.012561837989174457 -0.00032160618324481586 0.0036696692044441855 -0.0023013768933365527 -0.02041040186987505 -0.0023874467899544093 -0.008110161717766025 0.0022601407198870275 -0.0075059234571274525 5.480851093707408e-05 -0.002428206473394336 0.0053279120103858 -0.003157571226064041 -0.0016675022021379819 -0.00038943383135143475 0.014120492267629445 0.00736939779759367 -0.010382791196755161 0.011539069143181008 -0.0009209736009917146 -0.04799833122825002 0.016895210221830884 -0.0007425621294482788 -0.005567974588794972 0.011825926417982436 0.01318546486884792 0.0018759559974822094 -0.008030284981462042 -0.01519283350485896 -0.005961616245913056 -0.03358614189518535 0.0014276417163314847 -0.005264909568919644 -0.01842720771523249 0.0017126085215162436 0.0033586403807848806 0.0029709717456087017 0.009078967055191034
0.026449725566470978 0.01643242960820433 0.014510975235304596 -0.0064938543761590296 -0.024055832254956104 -0.005193101466112992 0.0045062690461073395 0.012337977489673324 0.0020681205859881036 0.006015334201713652 0.002289777753036688 -0.0022126955909313223 -0.007395859773902297 0.014699663407083289 0.010614964498389601 -0.006671057248185631 -0.014512004987551617 -0.005489716319603109 -3.100020797604212e-05 0.004425821827371425 -0.015707263253429308 0.010551284602223328 0.009863496193093985 -0.0013102735006502036 0.014505484205070591 -0.010263668456099833 -0.01375026465410142 0.007912587226549419 0.03111211214403104 -0.0003507857937576623 -0.009784067296902798 0.008724475680633509 0.013922804857512223 0.003947985776604444 -0.016338264866624416 0.004302677458905715 0.01820769595128549 -0.010044792981796974 -0.01825167468083025 -0.0007613208590818368 -0.00027532014254653947 0.00720469118344716 -0.011408237827294405 0.001840103752658428
-0.0012978787005601328 -0.0010027917540372676 -0.011430823046489394 0.005586137427736517 -0.03278671182761288 -0.012725232959828754 0.0018963109197582596 -0.011473522704826567 0.015386276590432074 0.0080625052186926 -0.0007509618788425245 0.00455982679638892 0.011775457845556248 -0.004397842626918975 0.0027836821030158805 -0.007187929855274655 -0.018997328650916186 -0.005954699742146315 -0.0043497282569178175 0.0005457045426353514 -0.02486811342907275 -0.007586628408183968 0.01171569227068731 0.009410393705891062 0.018818745361739875 -0.01096292824294293 0.009914315744985561 0.011087745530660205 -0.007363087821703752 -0.00017824744491950754 0.018832735386522557 -0.0045168053905956605 -0.011234391927417393 0.0035408424251993286 0.0009809562993567827 0.01392404853197322 0.02571479073889446 -0.007535579870196017 0.002876806618545244 0.0007662608836055267 0.003809128212750366 -0.0012344950642306607 -0.012200323807050002 -0.0022904258207735806
-0.005569920892672394 -0.0010891918590868314 0.019590976421573467 0.00408278659543291 -0.027318425862364357 0.0006059486226521929 -0.00967483337625365 -0.009445596748956293 -0.020113056023552945 -0.0016272836803853997 -0.0054631197227292365 -0.0018923913402951987 -0.01869543144508811 0.001890487096799497 0.017299679217516264 -0.0049078143790185135 0.015428333602757055 0.004603430308802953 0.0037932949154141585 -0.0007781319100613874 -0.02214397282629481 -0.007329613001431344 0.012479500221540641 0.0004338628041614294 0.008140373814003374 -0.004239001750905937 -0.010310487105589369 -0.0054227268624441795 -0.01195515689032539 0.00040063480825314955 -0.00990665281838744 0.0041435675073395635 -0.009510028884609143 0.010665784013314694 0.005571091305410937 0.0013412981637342754 -0.0322302649699724 -0.011746839071302112 0.004920086545813896 0.028445854069583977 0.0138892637198861 -0.002650805207078176 0.008819054290171966 0.0014257807012175085
0.01837417340727842 -0.00033919435763468225 0.01405648510775665 0.0026373403387312637 0.0035171804438068237 -0.007901701777319027 0.007839498166540792 4.818447710578517e-05 -0.01847056342798374 -0.0004812213298334931 0.0014656220285128026 -0.0004786058891343254 0.03642731796910354 0.014490116743431366 0.002246363879391498 0.0061359431218734415 -0.0038115329656816153 -0.005222822069797726 0.002170787288881702 -0.007155248402461954 0.04375460233412961 0.012904692090989536 0.014091665849484342 -0.0034008057558462556 0.004690327047981093 0.00019238603280448567 -0.007486562434473861 0.014111217935164799 0.0028262832533281256 -0.0032904919762085727 0.00710737191319805 0.005380443621381977 -0.00818987592291793 0.005163794608512814 0.00475094466940149 -0.004878486569184621 0.001423959882542365 0.00643482706901369 0.00012270575598170058 0.004944139657433663 -0.0027715026625412197 0.0018867981996222684 0.010958918854784878 0.009218698550806547
-0.0014814609710617121 0.002188026295417504 0.003976117288099125 -0.004539863326424566 0.03504876434683974 -0.015407978169771632 -0.007982286073708919 -0.0012914829768629554 0.011703030981742725 -0.0006549600517876469 0.008183341330439402 -0.004784811439979947 -0.024364109891275507 -0.0002636106700556353 0.001231855876568293 0.0006228333230156051 0.009545301025751556 -0.0030551874436224626 -0.013354526135628656 0.003929223681172832 -0.006672150360119153 0.0032265730171009044 -0.004664532356113511 -0.0003626442294188143 0.004974460005626649 -0.004942505318106168 0.013506429466334229 -9.549568339377203e-05 -0.0016606509803676979 0.006708668157588488 0.012002510996143877 0.0031021624228449183 -0.0019136984677478738 0.004443675393693158 0.005215987947323837 0.004282030648861 0.000201149994825878 0.0028317779662609334 0.009649496802255061 -0.009387214296209428 0.003749781390186108 -0.00344879525351009 -0.015394040232504866 -0.002706641733956419
0.04003482401868432 0.00272035295900347 0.008779715178430422 0.003102094402155414 0.005563143102004773 0.0005230582414585547 -0.01125649838883552 0.00046584543647725104 0.023124235762828176 0.005956474504658166 0.0016452018177207583 -0.0007943070728908278 0.01083717503147961 0.001202141103428571 -0.006310943686903713 0.0037151235310740435 -0.021446885891856657 -0.0032874976013963983 -0.003992173123607257 0.0059729584670580056 -0.012709839439574213 -0.0014366125450653063 -0.01456920649452182 0.00021516491018343218 0.005267569078051405 -0.00727172818116223 0.01850657403141633 0.0011208679285501953 0.015376372945285606 0.0029823434484308018 0.014152757735696518 0.0017261839869466655 -0.0030150475737497017 -0.007096688204607422 -0.017398815246975338 -0.006921911046770254 0.008433464087382879 0.011797456263142901 0.002836505671576427 0.016278204211179006 -0.01679706729990364 0.008179578858276658 0.04734686995631189 -0.005471223489478425
0.010140983757644917 -0.0023420817739922112 -0.008866005960195229 0.0026041837967462397 -0.004434314265384073 -0.010074124843844064 0.006027605898337898 -0.0009047181936982662 0.0037914036425770944 -0.007807028461144616 -0.0046511576137419726 0.0009196445864819965 -0.0006158757354454319 -0.004363605217063299 0.0001612352422764192 0.00263321705575852 -0.00024554685638763563 -0.00762116298539176 -0.00098883246936174 0.0018894950973357386 0.0023965277433968487 0.001544424179427075 0.0013979985101406618 -0.00271616840551548 0.006552496522887634 0.001520872067447301 -0.015089250663870886 -0.011391241249884715 0.00023276159089943168 0.0034901013405245736 -0.02747891042730098 0.0022865029902902336 -0.005749101536002005 -0.0005034975934821616 -0.004651222054828893 -0.001956750197647597 0.02629519841094484 -0.008810665708959527 0.042870422594977566 -0.011680763691694332 -0.0027261348026623488 0.004217329333427477 0.010699441710792883 0.002803213005016589
-0.003223112588784607 0.004675516968784181 -0.014417383593245372 0.0006674995276311237 0.006790130420914071 0.0005661099056046167 -0.01004534525966271 0.010521695513839833 0.0020298539609345198 -0.007925105480412024 -0.0009001408213240703 0.007218361909825545 0.032711631050041684 -0.00905151119060602 -0.004915673511064273 0.003915015537087835 0.015060443328868675 -3.332982162101049e-05 -0.01258606845800479 -0.009184688051319825 -0.00546046235520548 -0.013236204454718814 -0.06136493471080503 0.030456148876821743 -0.012114131163282119 -0.0007589549629543664 -0.007129789845944347 0.009455131822608607 -0.004847670847966458 0.0013593157178790464 0.0036957216711524504 -0.002907838818841943 0.001523702955843902 -0.00669546873891431 0.00011738588322810528 0.0008482263235675546 0.005998658552053997 -0.0036037028675150514 0.004809904391924836 -0.0010327023759407457 -0.0003067188462764409 -0.005163518445816996 0.0003131964640185682 0.003989793603929243
0.0030144665149332305 -7.091568830850325e-05 0.0016486547444342608 -0.007600072203405245 -0.010996683632646583 0.016007272022773314 0.004591362423955957 -0.0033913998828592152 0.022183024452012503 0.010605553665903635 -0.008403595580335549 -0.001451169109850698 0.01265829964522275 0.0043626668557637405 -0.003214005810862677 -0.005603423518797837 0.0033689504596246173 0.0064178460084412725 0.005157122225219941 0.0039154770145382305 0.0009316575030147901 0.0014269385595509002 0.07939645255126543 -0.006297114986583454 0.004064121117991974 -0.003830823443225719 0.005760078684444801 0.0023153513676925906 0.011877602033344712 0.004161605132707618 -0.009402246076202278 0.003442775576766622 0.003720621967324874 -0.007776930099167297 -0.007227840076895821 0.007154574694945741 0.018438540636689364 0.003227804084138877 0.006920579543653029 0.006566179771617035 0.007518126959803105 0.005204175523973507 0.027034309692552563 0.02064115529777293
0.013372287836947548 -0.0009327980912774809 0.00842014002110448 -0.002616633699086009 0.026911385704938166 0.00253783815821061 0.020683638980372576 0.0026900672961119023 0.0003807031580801706 0.005457118846078446 -0.015517171521058418 0.005743798093725293 -0.00530750833401983 0.008184119484841424 -0.02595641607423333 -0.00843266670882547 0.012556866075181396 -0.008815851921227573 0.006483358443559951 0.0036482042327850065 0.022965343958267936 0.002093571325738113 -0.023911397349566633 0.013332048058207653 -0.01612404821426785 0.003181985644400424 -0.007277201583335385 -0.005668873022526775 -0.004407338332271897 0.0021952010588377462 -0.005979898517385066 0.0027517557777951658 0.00567966655167423 0.003470562316690741 -0.014899969387406157 0.004842915622014912 -0.01670357795103738 -0.010163638405063624 0.014910391262715967 -0.006318068325628814 0.006014340611271752 -0.002635209968737981 0.001963024861995131 0.004567450324107274
0.00694611488968138 -0.0024173490955396253 0.0009120355006018776 -0.0063034351607892695 0.010307918949776387 0.0006081196733091363 -0.005209762258541661 -0.0033932298380370796 -0.015835542586587186 -0.004432452936766637 0.006398855611801258 -0.005296563584099961 -0.018075633225013953 -0.0015687016350432522 0.008055867076394186 0.005930110620221227 0.0030816373449306616 -0.00010089292656756754 -0.0038518913593935064 0.004645179419914483 0.010655853845904307 -0.0014495166196764346 -0.005243323968319777 -0.020098002552029107 0.004389445912960207 -0.000124287568619911 -0.006067225517919704 -0.005602161388691413 0.009305704819631128 0.003188821742469961 0.0008171502368759761 0.003000094761680196 -0.004731255334119641 0.002099325400883367 0.009157581234477415 0.00451253023216772 -0.004424194890374928 -0.00601865116357026 0.0026505038442573175 -0.009539678336832091 -0.0028358316543285905 0.00032395026600568253 -0.020758243950242512 0.013612676254279494
-0.005108922785912846 -0.00034386205096239425 0.007519197561674998 -0.005194557097290265 0.017264437191117442 0.011362558347882851 0.002283859289933793 5.374962825942912e-05 -0.014753421059010733 0.004221379286233921 0.005695311352145183 0.0037781038964823654 0.017746814655506003 0.001686743699050961 0.0002559049965030316 0.0007904808815102264 -0.00038304363834174997 0.0016857423203387228 0.005906277132256828 0.011930111292554101 0.007816207886748677 -0.01715298077067089 -0.013640297146429352 0.0019847580321669415 -0.006530755622268227 -0.006411426018759218 0.006827727248893885 0.00047561546206255286 -0.006049047071208545 -0.0067564507782455815 -0.003184402873498346 -0.0009543220201704604 0.011515224141298434 -0.00014122650284685502 0.005580120270429633 -0.0003051384096357471 0.012369253423312842 0.010676334911034648 0.0026155892506970328 0.004930109639107931 0.02763132448025135 0.00019952155257970956 -0.000665462727415269 -0.0012416394324006447
0.0009050584692703589 0.0005446762372062208 -0.009852480839041555 -0.01068687293530547 0.00281368887514041 -0.018613560975827816 -0.011485595641556767 -0.0020277687947613597 0.005964520094112749 0.0008299580843743828 0.014611341721615176 0.0032094171096640066 0.01422640786253915 -0.012639215191125907 0.005267049613415437 0.0006738612169872716 -0.0028046715884781407 -0.002343301721664335 -0.004495246580280711 0.0017680303417328923 0.026589976016226924 -0.001395811344609195 0.012474087768305426 0.003071328791579218 0.008461883717173015 -0.0078399546150843 -0.011349015035992433 0.00250396193071875 0.020432623928390826 -0.0016930669294404732 -0.005465694050877284 0.006440581114627926 -0.007756688203617854 -0.009125568540228182 0.0014320039811663327 -0.001332244402334031 0.02212231427563411 0.0062092261413046745 -0.019529320310075367 0.00817925394706833 0.0036839926173995847 -0.0017889490864249895 0.010204358184549256 -0.0008977570020335924
-0.004695561668388608 0.0007280391058621829 -0.010316479716364955 -0.006081499010836034 -0.004891105864874903 0.00760373088357932 -0.011835462681355899 0.009107388315239775 0.03382961682882133 -0.010659292801208536 -0.004452761385102913 -0.0032150607662640865 0.02647383414880334 -0.00539513398593251 0.00916696583991767 0.002465638967818541 0.010341571463538419 -0.008732232198166597 0.009326335302698559 0.0005929120274544163 -0.00123731980061377 0.002999065913144727 0.011193902241580473 0.005203875454929128 -0.08623866378112918 0.004711922937196735 0.011881305275167061 -0.004500093704001501 0.011317852891374163 0.0010308820255816285 -0.011123836578341973 0.017324508903228904 -0.0037263790846536844 0.004890451833248188 -0.020591224628903386 -0.0010139754889629832 -0.007799995261359911 -0.008530339371850852 0.01496993332111006 0.0004030336605172366 -0.020433172185545797 0.008824972266240556 0.003938766818044123 -0.006718640764070223
-0.005734590024640449 0.012797896911036938 -0.021000194213772853 0.01459773613901909 0.002344498584536538 -0.004067657415561937 -0.005881850863853831 -0.005421092031420987 -0.0074518224053561335 -0.0037818589751266417 -0.0010566948148805616 -0.009819266367001617 -0.009247075431639558 0.014451962946466525 0.007118515264625446 0.0005421418212949717 -0.0023886992537200504 -0.0007329044881355835 -0.004993574916033835 -0.0020414531807488325 0.005503446583369628 0.000342288348827172 -0.0019236828970315156 0.001496626644596533 -0.03560608745189342 -0.01368265053348467 -0.021810229735550298 0.0034167822498785893 0.001246118981736132 0.004201470073402493 -0.0020463619920074974 0.004802333513822841 -0.004716772179969403 -0.0006345349020216966 -0.002346804308131025 -0.003672807967626675 0.01108282035302577 0.003782259687750026 0.03650172584694074 0.006022493328874659 -0.0012136598810539296 0.007088477500956585 0.017267086993432046 -0.014090936663980758
-0.025464075253151176 -0.005503424720723398 -0.014462505349481956 -0.010367079103115606 -0.04558889110250661 0.004507029543070532 -0.01405387086198391 -0.0035438698250658653 -0.008838508733895975 0.0011619101455023265 0.0006237557067185122 0.006206808413624695 -0.01019378216457786 -0.007113239185521088 0.0038491122804781086 -0.0014259310487748863 0.0035310302502305473 0.0010898641651277132 0.007737977119006082 -0.0027048983783086286 -0.0024671594388424706 0.0015094222751518903 -0.005273661731784975 -0.019545927152000417 -0.02004970520431673 -0.010053306088692544 0.014927431939399783 0.014937049033434199 -0.005090502648340315 0.002447932967632744 0.0002347677960789474 -0.0037050780363934647 -0.0008388694607909479 0.006189077021945365 -0.008929605529173547 0.009036778027185733 -0.019438118179880497 -0.008329484997683519 -0.026814629413096636 0.0131988518344638 -0.0005260045885327518 -0.002226846253757906 0.013064042522056712 -0.0036115167055927673
0.0007852183261532757 -0.0031452409226825186 0.015347534189756061 -0.005805138489035281 0.0025453135230061067 -0.009773969091493721 0.007042515255463383 -0.007009891372716154 0.013702531710031654 -0.0014566659224800188 -0.0068787904172736905 0.003734660853806066 -0.015907181867360124 -0.011586950978306872 -0.0004723343354800711 -0.0037765765336705355 -0.0004927871329662847 0.004737880902150419 2.561952835335526e-05 -0.003203077377891116 -0.01798215021511578 -0.009274200846909424 -0.0063076532744132776 -0.00502699781228263 -0.009033878025585033 0.004363664201026445 0.0061438289610265115 -0.009708548150907333 0.016279177908041537 0.011302242812663055 -0.006505719328832488 0.004365699950625056 0.0004430585189852827 0.002864175424778827 0.01960660318607244 -0.01702200350464254 0.034259657311889756 -0.01399451348500097 -0.037794549536256 0.00034216290281146737 0.0015465857902474758 -0.0008805634706403763 0.016214465600783743 0.008782086810633093
-0.004070358719941098 0.010570684109351943 -0.019381288113492382 0.01347821717049182 -0.009484423392328916 0.005688958637383145 -0.006082155840142255 0.008808125071168337 0.003344988545044185 -0.007736963144879528 -0.0030526234636410595 -0.0018772904837798126 -0.003067512808975918 -0.0020891691387851996 -0.0013498007373956822 -8.570077320196109e-05 -0.015827620213930117 0.0019867219129352746 0.0013021569110231498 0.005499081018707283 -0.037290171493600394 -0.007339584700611971 -0.006310020171446382 0.0021337085401397695 -0.001050250081911304 -0.0022699357939908187 -0.040746227619518294 -0.0017933237557015546 -0.035280218915185166 -0.006020463974513007 0.012741768767414651 -0.004443217937602459 0.032249826705460824 -0.024877253921175433 -0.0001054993210680124 0.0074371660393523515 0.01657110372322683 -8.360074330626148e-05 0.0009336360824488452 0.003706031727081429 0.011215626085081259 -0.011924249586829005 0.0016319118680240055 0.008744061020966023
-0.00483717969097651 0.007251785972722243 -0.005316275676866667 -0.006698795741497419 0.02071396574234655 -0.0037890389472230693 0.0057928607035254145 -0.008055065775719395 -0.0007107232115052089 -0.0050244034021826025 0.012532605537643002 0.01642914800178453 0.012978862868088293 -0.004331034276327956 -0.006728469055939813 -0.0009522562109565706 0.004010576641532639 0.0024240561746436897 -0.0011408414992546256 -0.008765950306478894 -0.019476481311807 -0.0033970272296337863 -0.016651287389817915 0.01336395982961991 0.0013811557301087283 0.016052364381469494 0.024811255781713663 0.012616728908841404 -0.010551247912867255 0.0008412803461387326 0.00406514849218755 0.01204938454421752 0.04292356483818073 0.02236197288907352 -0.006892276652300521 -0.006006061972317865 -0.027891385098544913 -0.008024249310959285 -0.017540672016697696 0.004378543950468236 0.0067080774556672095 -0.004219703356146916 0.0020820727458684437 0.006291206954349394
-0.005244987879649123 -0.0076376917596206 0.006902156468844413 0.008196694592848695 -0.010940588374116387 0.010660448685761237 0.004678354346577989 0.005807551061782786 -0.0014275784532518162 -0.0016513537420493854 0.007408553305339077 -0.0016987665537382406 0.010884774752441411 -0.0129657090999448 0.0028601660144053657 -0.014535372731011782 -0.0026731577910715687 0.007060996207369799 0.020252448652786654 0.004950096081183833 0.010207025688413654 -0.0013664242830416715 -0.0007926808479380927 -0.023136574173815955 -0.017185840015570785 0.0005551303472496668 -0.007125674192032181 0.00963436132382738 -0.0014756791928730174 -0.011112096796262044 0.00742976898119956 0.0009729441943655134 -0.028035313241833167 -0.004189826848935586 0.00833914633435574 -0.005587136803115575 -0.004393300918889685 0.00945563391079274 -0.0007255504048932529 0.002904980028480024 0.006952173175274037 0.0016586410697151921 -0.013360566911460653 -0.010381726379683664
